pathogen,yob,province,n,vacage_group,anyshot,shots_1,shots_2,shots_3,shots_4,coverage
Mumps,2018,Trà Vinh,23105,all,1237,1140,94,3,0,0.05353819519584505
Mumps,2018,Tuyên Quang,16538,(0-1y],68,68,0,0,0,0.004111742653283347
Mumps,2018,Tuyên Quang,16538,all,577,532,45,0,0,0.034889345749183696
Mumps,2018,Tây Ninh,23147,(0-1y],100,100,0,0,0,0.004320214282628418
Mumps,2018,Tây Ninh,23147,all,3101,2720,380,1,0,0.13396984490430724
Mumps,2018,Vĩnh Long,18842,(0-1y],78,78,0,0,0,0.004139687931217492
Mumps,2018,Vĩnh Long,18842,all,2026,1840,185,1,0,0.10752574036726462
Mumps,2018,Vĩnh Phúc,23682,(0-1y],210,210,0,0,0,0.00886749429946795
Mumps,2018,Vĩnh Phúc,23682,all,7195,6499,687,9,0,0.3038172451651043
Mumps,2018,Yên Bái,16596,(0-1y],340,338,2,0,0,0.020486864304651724
Mumps,2018,Yên Bái,16596,all,1071,905,159,7,0,0.06453362255965293
Mumps,2018,Điện Biên,14292,(0-1y],330,330,0,0,0,0.023089840470193114
Mumps,2018,Điện Biên,14292,all,661,374,285,2,0,0.04624965015393227
Mumps,2018,Đà Nẵng,25977,(0-1y],149,149,0,0,0,0.005735843245948339
Mumps,2018,Đà Nẵng,25977,all,6312,5910,401,1,0,0.24298417831158334
Mumps,2018,Đắk Lắk,53587,(0-1y],354,353,1,0,0,0.006606079832795268
Mumps,2018,Đắk Lắk,53587,all,4892,4514,374,4,0,0.09129079814134025
Mumps,2018,Đắk Nông,16233,(0-1y],50,50,0,0,0,0.003080145382862071
Mumps,2018,Đắk Nông,16233,all,1351,1276,75,0,0,0.08322552824493316
Mumps,2018,Đồng Nai,77691,(0-1y],521,519,2,0,0,0.006706053468226693
Mumps,2018,Đồng Nai,77691,all,13743,12567,1169,7,0,0.17689307641811794
Mumps,2018,Đồng Tháp,34282,(0-1y],112,111,1,0,0,0.003267020593897672
Mumps,2018,Đồng Tháp,34282,all,2233,2056,175,2,0,0.06513622309083485
Mumps,2019,An Giang,35993,(0-1y],52,52,0,0,0,0.0014447253632650793
Mumps,2019,An Giang,35993,all,2060,1950,110,0,0,0.05723335092934737
Mumps,2019,Bà Rịa - Vũng Tàu,25179,(0-1y],92,92,0,0,0,0.0036538385162238375
Mumps,2019,Bà Rịa - Vũng Tàu,25179,all,4817,4549,268,0,0,0.1913102188331546
Mumps,2019,Bình Dương,64436,(0-1y],334,334,0,0,0,0.0051834378297845925
Mumps,2019,Bình Dương,64436,all,16164,15364,800,0,0,0.2508535601216711
Mumps,2019,Bình Phước,26214,(0-1y],87,87,0,0,0,0.0033188372625314717
Mumps,2019,Bình Phước,26214,all,4419,4209,208,2,0,0.16857404440375373
Mumps,2019,Bình Thuận,32363,(0-1y],63,63,0,0,0,0.0019466674906529061
Mumps,2019,Bình Thuận,32363,all,2492,2361,131,0,0,0.07700151407471495
Mumps,2019,Bạc Liêu,19153,(0-1y],35,35,0,0,0,0.001827389965018535
Mumps,2019,Bạc Liêu,19153,all,1494,1441,53,0,0,0.07800344593536261
Mumps,2019,Bắc Giang,48447,(0-1y],621,618,3,0,0,0.012818131153631803
Mumps,2019,Bắc Giang,48447,all,7287,6638,648,1,0,0.15041179020372777
Mumps,2019,Bắc Kạn,6012,(0-1y],13,13,0,0,0,0.002162341982701264
Mumps,2019,Bắc Kạn,6012,all,436,421,15,0,0,0.07252162341982701
Mumps,2019,Bắc Ninh,26787,(0-1y],902,900,2,0,0,0.033673050360249375
Mumps,2019,Bắc Ninh,26787,all,9694,8842,848,4,0,0.3618919625191324
Mumps,2019,Bến Tre,20711,(0-1y],54,54,0,0,0,0.002607310125054319
Mumps,2019,Bến Tre,20711,all,3876,3662,213,1,0,0.1871469267538989
Mumps,2019,Cao Bằng,9866,(0-1y],20,20,0,0,0,0.002027163997567403
Mumps,2019,Cao Bằng,9866,all,594,575,19,0,0,0.06020677072775187
Mumps,2019,Cà Mau,25296,(0-1y],46,46,0,0,0,0.0018184693232131562
Mumps,2019,Cà Mau,25296,all,1291,1156,135,0,0,0.05103573687539532
Mumps,2019,Cần Thơ,24668,(0-1y],97,96,1,0,0,0.003932219880006486
Mumps,2019,Cần Thơ,24668,all,4553,3993,557,3,0,0.18457110426463436
Mumps,2019,Gia Lai,36973,(0-1y],31,31,0,0,0,8.384496794958483e-4
Mumps,2019,Gia Lai,36973,all,1571,1492,79,0,0,0.04249046601574122
Mumps,2019,Hà Giang,20723,(0-1y],194,194,0,0,0,0.009361578921970757
Mumps,2019,Hà Giang,20723,all,535,409,125,1,0,0.02581672537759977
Mumps,2019,Hà Nam,17366,(0-1y],193,192,1,0,0,0.011113670390418058
Mumps,2019,Hà Nam,17366,all,4252,3874,373,5,0,0.24484625129563514
Mumps,2019,Hà Nội,158790,(0-1y],17600,17562,38,0,0,0.11083821399332451
Mumps,2019,Hà Nội,158790,all,103334,85564,17597,167,5,0.6507588639083066
Mumps,2019,Hà Tĩnh,30217,(0-1y],121,121,0,0,0,0.004004368401892974
Mumps,2019,Hà Tĩnh,30217,all,5589,5108,477,4,0,0.1849621074229738
Mumps,2019,Hoà Bình,7365,(0-1y],57,57,0,0,0,0.0077393075356415476
Mumps,2019,Hoà Bình,7365,all,724,664,60,0,0,0.09830278343516632
Mumps,2019,Hưng Yên,24676,(0-1y],1136,1134,2,0,0,0.046036634786837415
Mumps,2019,Hưng Yên,24676,all,8304,7009,1290,5,0,0.3365213162587129
Mumps,2019,Hải Dương,36455,(0-1y],376,372,4,0,0,0.010314085859278562
Mumps,2019,Hải Dương,36455,all,10081,8792,1272,17,0,0.2765327115622
Mumps,2019,Hải Phòng,45706,(0-1y],316,312,4,0,0,0.006913753117752592
Mumps,2019,Hải Phòng,45706,all,10008,9516,487,5,0,0.2189646873495821
Mumps,2019,Hậu Giang,16971,(0-1y],36,36,0,0,0,0.0021212656885274883
Mumps,2019,Hậu Giang,16971,all,1417,1251,166,0,0,0.08349537446231807
Mumps,2019,Khánh Hòa,29742,(0-1y],409,400,9,0,0,0.013751597068119159
Mumps,2019,Khánh Hòa,29742,all,5501,4935,563,3,0,0.18495729944186673
Mumps,2019,Kiên Giang,39480,(0-1y],295,294,1,0,0,0.007472137791286727
Mumps,2019,Kiên Giang,39480,all,2505,2265,235,5,0,0.06344984802431611
Mumps,2019,Kon Tum,13139,(0-1y],13,13,0,0,0,9.89420808280691e-4
Mumps,2019,Kon Tum,13139,all,622,575,47,0,0,0.04733998021158384
Mumps,2019,Lai Châu,11023,(0-1y],21,21,0,0,0,0.0019051075024947837
Mumps,2019,Lai Châu,11023,all,482,439,43,0,0,0.04372675315249932
Mumps,2019,Long An,25954,(0-1y],98,98,0,0,0,0.003775911227556446
Mumps,2019,Long An,25954,all,5480,5129,350,1,0,0.21114279109193188
Mumps,2019,Lào Cai,18151,(0-1y],46,46,0,0,0,0.0025342956310947054
Mumps,2019,Lào Cai,18151,all,1433,1400,33,0,0,0.07894881824692854
Mumps,2019,Lâm Đồng,29927,(0-1y],58,57,1,0,0,0.0019380492531827446
Mumps,2019,Lâm Đồng,29927,all,3823,3607,214,2,0,0.12774417749857989
Mumps,2019,Lạng Sơn,16013,(0-1y],327,327,0,0,0,0.020420908012240054
Mumps,2019,Lạng Sơn,16013,all,1538,1278,260,0,0,0.09604696184350216
Mumps,2019,Nam Định,35913,(0-1y],581,580,1,0,0,0.016177985687634004
Mumps,2019,Nam Định,35913,all,8727,7897,826,4,0,0.2430039261548743
Mumps,2019,Nghệ An,82710,(0-1y],399,396,3,0,0,0.004824084149437795
Mumps,2019,Nghệ An,82710,all,14255,12989,1258,7,1,0.17234917180510217
Mumps,2019,Ninh Bình,24340,(0-1y],429,427,2,0,0,0.0176253081347576
Mumps,2019,Ninh Bình,24340,all,4099,3572,524,3,0,0.16840591618734593
Mumps,2019,Ninh Thuận,15290,(0-1y],28,28,0,0,0,0.0018312622629169393
Mumps,2019,Ninh Thuận,15290,all,1058,878,180,0,0,0.06919555264879006
Mumps,2019,Phú Thọ,25978,(0-1y],164,163,1,0,0,0.006313034105781815
Mumps,2019,Phú Thọ,25978,all,9610,9119,488,3,0,0.36992840095465396
Mumps,2019,Phú Yên,16685,(0-1y],27,27,0,0,0,0.0016182199580461493
Mumps,2019,Phú Yên,16685,all,2137,1791,346,0,0,0.1280791129757267
Mumps,2019,Quảng Bình,20504,(0-1y],29,29,0,0,0,0.0014143581740148263
Mumps,2019,Quảng Bình,20504,all,2301,2088,210,3,0,0.11222200546234881
Mumps,2019,Quảng Nam,33343,(0-1y],113,113,0,0,0,0.0033890171850163454
Mumps,2019,Quảng Nam,33343,all,7502,7031,470,1,0,0.2249947515220586
Mumps,2019,Quảng Ngãi,28586,(0-1y],90,89,1,0,0,0.003148394318897362
Mumps,2019,Quảng Ngãi,28586,all,5763,5534,229,0,0,0.20160218288672777
Mumps,2019,Quảng Ninh,24393,(0-1y],139,139,0,0,0,0.005698356085762309
Mumps,2019,Quảng Ninh,24393,all,7805,7425,380,0,0,0.31996884352068217
Mumps,2019,Quảng Trị,15116,(0-1y],17,17,0,0,0,0.00112463614712887
Mumps,2019,Quảng Trị,15116,all,1429,1320,108,1,0,0.09453559142630326
Mumps,2019,Sóc Trăng,27964,(0-1y],50,50,0,0,0,0.001788013159776856
Mumps,2019,Sóc Trăng,27964,all,1882,1786,96,0,0,0.06730081533400085
Mumps,2019,Thanh Hóa,79454,(0-1y],388,387,1,0,0,0.004883328718503789
Mumps,2019,Thanh Hóa,79454,all,17510,16693,813,3,0,0.220379087270622
Mumps,2019,Hồ Chí Minh,122780,(0-1y],1819,1816,3,0,0,0.01481511646848021
Mumps,2019,Hồ Chí Minh,122780,all,80025,73618,6357,49,1,0.6517755334745072
Mumps,2019,Thái Bình,35459,(0-1y],941,934,7,0,0,0.026537691418257705
Mumps,2019,Thái Bình,35459,all,7254,6127,1120,7,0,0.20457429707549565
Mumps,2019,Thái Nguyên,15064,(0-1y],1,1,0,0,0,6.638343069569835e-5
Mumps,2019,Thái Nguyên,15064,all,583,569,14,0,0,0.03870154009559214
Mumps,2019,Thừa Thiên Huế,29961,(0-1y],66,66,0,0,0,0.0022028637228396915
Mumps,2019,Thừa Thiên Huế,29961,all,4945,4251,691,3,0,0.16504789559761024
Mumps,2019,Tiền Giang,33810,(0-1y],124,123,1,0,0,0.0036675539781129843
Mumps,2019,Tiền Giang,33810,all,5665,5279,386,0,0,0.16755397811298434
Mumps,2019,Trà Vinh,22133,(0-1y],60,60,0,0,0,0.002710884200063254
Mumps,2019,Trà Vinh,22133,all,1639,1487,152,0,0,0.07405232006506123
Mumps,2019,Tuyên Quang,17958,(0-1y],64,64,0,0,0,0.0035638712551509075
Mumps,2019,Tuyên Quang,17958,all,966,868,98,0,0,0.05379218175743401
Mumps,2019,Tây Ninh,24948,(0-1y],61,60,1,0,0,0.0024450857784191118
Mumps,2019,Tây Ninh,24948,all,3904,3243,660,1,0,0.15648548981882315
Mumps,2019,Vĩnh Long,19325,(0-1y],144,142,2,0,0,0.0074514877102199225
Mumps,2019,Vĩnh Long,19325,all,2787,2562,225,0,0,0.14421733505821474
Mumps,2019,Vĩnh Phúc,25593,(0-1y],218,217,1,0,0,0.008517954128081897
Mumps,2019,Vĩnh Phúc,25593,all,9272,8579,688,5,0,0.36228656273199705
Mumps,2019,Yên Bái,16571,(0-1y],425,424,1,0,0,0.0256472150141814
Mumps,2019,Yên Bái,16571,all,1536,1239,292,5,0,0.09269205238066501
Mumps,2019,Điện Biên,13140,(0-1y],515,511,4,0,0,0.03919330289193303
Mumps,2019,Điện Biên,13140,all,822,383,437,2,0,0.06255707762557078
Mumps,2019,Đà Nẵng,25695,(0-1y],190,190,0,0,0,0.007394434714925083
Mumps,2019,Đà Nẵng,25695,all,6881,6402,477,2,0,0.26779529091262894
Mumps,2019,Đắk Lắk,53219,(0-1y],279,277,2,0,0,0.0052424885849038875
Mumps,2019,Đắk Lắk,53219,all,5833,5419,412,2,0,0.10960371295965726
Mumps,2019,Đắk Nông,15385,(0-1y],77,77,0,0,0,0.005004874878128047
Mumps,2019,Đắk Nông,15385,all,1511,1424,87,0,0,0.09821254468638284
Mumps,2019,Đồng Nai,74813,(0-1y],335,335,0,0,0,0.00447783139293973
Mumps,2019,Đồng Nai,74813,all,14414,13608,804,2,0,0.1926670498442784
Mumps,2019,Đồng Tháp,33770,(0-1y],75,75,0,0,0,0.002220906129700918
Mumps,2019,Đồng Tháp,33770,all,2736,2621,114,0,1,0.08101865561148949
Mumps,2020,An Giang,32984,(0-1y],84,84,0,0,0,0.0025466893039049238
Mumps,2020,An Giang,32984,all,2053,1883,170,0,0,0.06224229929662867
Mumps,2020,Bà Rịa - Vũng Tàu,23012,(0-1y],140,140,0,0,0,0.0060837823744133495
Mumps,2020,Bà Rịa - Vũng Tàu,23012,all,4393,4193,199,1,0,0.19090039979141318
Mumps,2020,Bình Dương,56551,(0-1y],448,446,2,0,0,0.007922052660430407
Mumps,2020,Bình Dương,56551,all,15480,14139,1339,2,0,0.2737352124630864
Mumps,2020,Bình Phước,23569,(0-1y],83,83,0,0,0,0.0035215749501463786
Mumps,2020,Bình Phước,23569,all,3821,3555,266,0,0,0.16211973354830497
Mumps,2020,Bình Thuận,30247,(0-1y],80,79,1,0,0,0.0026448904023539527
Mumps,2020,Bình Thuận,30247,all,2302,2194,107,1,0,0.07610672132773498
Mumps,2020,Bạc Liêu,16154,(0-1y],36,35,1,0,0,0.002228550204283769
Mumps,2020,Bạc Liêu,16154,all,1064,991,73,0,0,0.0658660393710536
Mumps,2020,Bắc Giang,43378,(0-1y],449,448,1,0,0,0.010350869104154179
Mumps,2020,Bắc Giang,43378,all,7418,6866,551,1,0,0.17100834524413297
Mumps,2020,Bắc Kạn,5537,(0-1y],9,9,0,0,0,0.0016254289326350009
Mumps,2020,Bắc Kạn,5537,all,499,472,27,0,0,0.09012100415387393
Mumps,2020,Bắc Ninh,24719,(0-1y],832,821,11,0,0,0.03365831951130709
Mumps,2020,Bắc Ninh,24719,all,9446,8689,756,1,0,0.38213519964399856
Mumps,2020,Bến Tre,18509,(0-1y],83,83,0,0,0,0.004484304932735426
Mumps,2020,Bến Tre,18509,all,3647,3361,286,0,0,0.19703927818898914
Mumps,2020,Cao Bằng,9494,(0-1y],17,17,0,0,0,0.001790604592374131
Mumps,2020,Cao Bằng,9494,all,629,620,9,0,0,0.06625236991784285
Mumps,2020,Cà Mau,21361,(0-1y],51,51,0,0,0,0.0023875286737512287
Mumps,2020,Cà Mau,21361,all,1237,1090,147,0,0,0.057909273910397456
Mumps,2020,Cần Thơ,21244,(0-1y],195,195,0,0,0,0.009179062323479571
Mumps,2020,Cần Thơ,21244,all,4246,3756,490,0,0,0.19986819807945774
Mumps,2020,Gia Lai,33049,(0-1y],53,53,0,0,0,0.0016036793851553753
Mumps,2020,Gia Lai,33049,all,1815,1651,164,0,0,0.05491845441616993
Mumps,2020,Hà Giang,20558,(0-1y],28,27,1,0,0,0.0013620001945714563
Mumps,2020,Hà Giang,20558,all,442,427,15,0,0,0.021500145928592274
Mumps,2020,Hà Nam,15955,(0-1y],222,222,0,0,0,0.013914133500470072
Mumps,2020,Hà Nam,15955,all,4330,3941,387,2,0,0.27138827953619554
Mumps,2020,Hà Nội,145729,(0-1y],15077,15017,60,0,0,0.1034591604965381
Mumps,2020,Hà Nội,145729,all,90579,77280,13235,62,2,0.6215578230825711
Mumps,2020,Hà Tĩnh,25469,(0-1y],115,115,0,0,0,0.004515293101417409
Mumps,2020,Hà Tĩnh,25469,all,5023,4365,656,2,0,0.1972201499862578
Mumps,2020,Hoà Bình,129,all,2,1,1,0,0,0.015503875968992248
Mumps,2020,Hưng Yên,22925,(0-1y],1092,1078,14,0,0,0.04763358778625954
Mumps,2020,Hưng Yên,22925,all,8276,7288,980,8,0,0.3610032715376227
Mumps,2020,Hải Dương,34304,(0-1y],593,592,1,0,0,0.017286613805970148
Mumps,2020,Hải Dương,34304,all,9953,9115,827,11,0,0.29014109141791045
Mumps,2020,Hải Phòng,42045,(0-1y],456,455,1,0,0,0.010845522654298966
Mumps,2020,Hải Phòng,42045,all,10430,9967,463,0,0,0.24806754667618028
Mumps,2020,Hậu Giang,15799,(0-1y],45,45,0,0,0,0.002848281536806127
Mumps,2020,Hậu Giang,15799,all,1289,1153,136,0,0,0.08158744224317994
Mumps,2020,Khánh Hòa,27900,(0-1y],223,222,1,0,0,0.007992831541218638
Mumps,2020,Khánh Hòa,27900,all,5238,4942,296,0,0,0.18774193548387097
Mumps,2020,Kiên Giang,34199,(0-1y],167,166,1,0,0,0.004883183718822188
Mumps,2020,Kiên Giang,34199,all,2690,2438,252,0,0,0.07865727068042926
Mumps,2020,Kon Tum,12595,(0-1y],15,15,0,0,0,0.0011909487892020642
Mumps,2020,Kon Tum,12595,all,530,491,39,0,0,0.04208019055180627
Mumps,2020,Lai Châu,10220,(0-1y],17,17,0,0,0,0.0016634050880626223
Mumps,2020,Lai Châu,10220,all,350,338,12,0,0,0.03424657534246575
Mumps,2020,Long An,24028,(0-1y],142,142,0,0,0,0.0059097719327451306
Mumps,2020,Long An,24028,all,5145,4658,486,1,0,0.2141251872815049
Mumps,2020,Lào Cai,17284,(0-1y],55,55,0,0,0,0.003182133765332099
Mumps,2020,Lào Cai,17284,all,1650,1632,18,0,0,0.09546401295996297
Mumps,2020,Lâm Đồng,27623,(0-1y],110,110,0,0,0,0.0039821887557470225
Mumps,2020,Lâm Đồng,27623,all,3741,3436,305,0,0,0.1354306194113601
Mumps,2020,Lạng Sơn,14088,(0-1y],242,242,0,0,0,0.017177739920499716
Mumps,2020,Lạng Sơn,14088,all,1555,1409,146,0,0,0.11037762634866553
Mumps,2020,Nam Định,33652,(0-1y],654,645,9,0,0,0.019434208962320218
Mumps,2020,Nam Định,33652,all,8826,8130,692,4,0,0.2622726732437894
Mumps,2020,Nghệ An,71638,(0-1y],425,423,2,0,0,0.005932605600379687
Mumps,2020,Nghệ An,71638,all,12094,11076,1017,1,0,0.16882101677880454
Mumps,2020,Ninh Bình,20933,(0-1y],378,376,2,0,0,0.018057612382362778
Mumps,2020,Ninh Bình,20933,all,4270,3822,445,3,0,0.20398413987483877
Mumps,2020,Ninh Thuận,13915,(0-1y],40,40,0,0,0,0.002874595759971254
Mumps,2020,Ninh Thuận,13915,all,1073,905,168,0,0,0.0771110312612289
Mumps,2020,Phú Thọ,24170,(0-1y],361,361,0,0,0,0.014935870914356641
Mumps,2020,Phú Thọ,24170,all,8200,7834,364,2,0,0.3392635498551924
Mumps,2020,Phú Yên,15107,(0-1y],71,71,0,0,0,0.0046998080360097965
Mumps,2020,Phú Yên,15107,all,2565,2352,213,0,0,0.16978883961077645
Mumps,2020,Quảng Bình,18180,(0-1y],49,49,0,0,0,0.002695269526952695
Mumps,2020,Quảng Bình,18180,all,2423,2155,265,3,0,0.1332783278327833
Mumps,2020,Quảng Nam,31633,(0-1y],313,313,0,0,0,0.009894730186830208
Mumps,2020,Quảng Nam,31633,all,7468,7018,450,0,0,0.23608257199759744
Mumps,2020,Quảng Ngãi,26532,(0-1y],241,241,0,0,0,0.009083371023669531
Mumps,2020,Quảng Ngãi,26532,all,5982,5656,326,0,0,0.22546359113523293
Mumps,2020,Quảng Ninh,23175,(0-1y],223,223,0,0,0,0.009622437971952535
Mumps,2020,Quảng Ninh,23175,all,7104,6818,285,1,0,0.30653721682847895
Mumps,2020,Quảng Trị,12516,(0-1y],15,15,0,0,0,0.0011984659635666348
Mumps,2020,Quảng Trị,12516,all,1332,1223,109,0,0,0.10642377756471716
Mumps,2020,Sóc Trăng,24661,(0-1y],43,43,0,0,0,0.0017436438100644743
Mumps,2020,Sóc Trăng,24661,all,1655,1561,94,0,0,0.06711001175945826
Mumps,2020,Thanh Hóa,70403,(0-1y],650,648,2,0,0,0.009232561112452594
Mumps,2020,Thanh Hóa,70403,all,15039,14372,662,5,0,0.21361305626180702
Mumps,2020,Hồ Chí Minh,109258,(0-1y],3023,3021,2,0,0,0.027668454483882186
Mumps,2020,Hồ Chí Minh,109258,all,68466,60301,8150,15,0,0.6266451884530194
Mumps,2020,Thái Bình,32794,(0-1y],799,798,1,0,0,0.024364212965786423
Mumps,2020,Thái Bình,32794,all,7085,6307,776,2,0,0.2160456181008721
Mumps,2020,Thái Nguyên,21278,(0-1y],122,121,1,0,0,0.005733621580975656
Mumps,2020,Thái Nguyên,21278,all,4162,3944,217,1,0,0.19560109032803835
Mumps,2020,Thừa Thiên Huế,25990,(0-1y],139,139,0,0,0,0.005348210850327049
Mumps,2020,Thừa Thiên Huế,25990,all,4938,4457,480,1,0,0.18999615236629472
Mumps,2020,Tiền Giang,29210,(0-1y],174,174,0,0,0,0.005956864087641219
Mumps,2020,Tiền Giang,29210,all,4402,4028,374,0,0,0.15070181444710715
Mumps,2020,Trà Vinh,20129,(0-1y],109,108,1,0,0,0.005415072780565354
Mumps,2020,Trà Vinh,20129,all,1852,1617,235,0,0,0.09200655770281684
Mumps,2020,Tuyên Quang,16490,(0-1y],106,103,3,0,0,0.006428138265615524
Mumps,2020,Tuyên Quang,16490,all,1019,920,98,1,0,0.061795027289266224
Mumps,2020,Tây Ninh,22350,(0-1y],106,106,0,0,0,0.004742729306487696
Mumps,2020,Tây Ninh,22350,all,3458,3112,345,1,0,0.15472035794183445
Mumps,2020,Vĩnh Long,16720,(0-1y],140,138,2,0,0,0.008373205741626795
Mumps,2020,Vĩnh Long,16720,all,2500,2195,303,2,0,0.14952153110047847
Mumps,2020,Vĩnh Phúc,23494,(0-1y],376,373,3,0,0,0.01600408614965523
Mumps,2020,Vĩnh Phúc,23494,all,8601,8010,590,1,0,0.3660934706733634
Mumps,2020,Yên Bái,15725,(0-1y],417,415,2,0,0,0.026518282988871225
Mumps,2020,Yên Bái,15725,all,1423,1139,281,3,0,0.09049284578696343
Mumps,2020,Điện Biên,2520,(0-1y],121,121,0,0,0,0.04801587301587302
Mumps,2020,Điện Biên,2520,all,187,74,113,0,0,0.0742063492063492
Mumps,2020,Đà Nẵng,22521,(0-1y],449,449,0,0,0,0.019936947737667066
Mumps,2020,Đà Nẵng,22521,all,9463,8604,857,2,0,0.4201856045468674
Mumps,2020,Đắk Lắk,43713,(0-1y],278,278,0,0,0,0.006359664173129275
Mumps,2020,Đắk Lắk,43713,all,4522,4257,265,0,0,0.10344748701759202
Mumps,2020,Đắk Nông,13780,(0-1y],55,55,0,0,0,0.0039912917271407835
Mumps,2020,Đắk Nông,13780,all,1474,1402,72,0,0,0.106966618287373
Mumps,2020,Đồng Nai,65319,(0-1y],348,348,0,0,0,0.005327699444265834
Mumps,2020,Đồng Nai,65319,all,11510,10952,558,0,0,0.17621212817097628
Mumps,2020,Đồng Tháp,28585,(0-1y],94,93,1,0,0,0.003288437991953822
Mumps,2020,Đồng Tháp,28585,all,2356,2207,148,1,0,0.0824208500962043
Mumps,2021,An Giang,30664,(0-1y],58,58,0,0,0,0.0018914688233759456
Mumps,2021,An Giang,30664,all,851,828,23,0,0,0.027752413253326377
Mumps,2021,Bà Rịa - Vũng Tàu,21106,(0-1y],119,119,0,0,0,0.00563820714488771
Mumps,2021,Bà Rịa - Vũng Tàu,21106,all,2302,2260,42,0,0,0.10906851132379418
Mumps,2021,Bình Dương,49015,(0-1y],301,301,0,0,0,0.006140977251861675
Mumps,2021,Bình Dương,49015,all,6222,6148,74,0,0,0.12694073242884832
Mumps,2021,Bình Phước,21031,(0-1y],56,56,0,0,0,0.0026627359612001332
Mumps,2021,Bình Phước,21031,all,1376,1356,20,0,0,0.06542722647520327
Mumps,2021,Bình Thuận,26929,(0-1y],60,60,0,0,0,0.002228081250696275
Mumps,2021,Bình Thuận,26929,all,1019,1002,17,0,0,0.037840246574325075
Mumps,2021,Bạc Liêu,14355,(0-1y],36,36,0,0,0,0.0025078369905956114
Mumps,2021,Bạc Liêu,14355,all,409,399,10,0,0,0.02849181469871125
Mumps,2021,Bắc Giang,37869,(0-1y],370,366,4,0,0,0.009770524703583406
Mumps,2021,Bắc Giang,37869,all,2575,2477,98,0,0,0.06799757057223586
Mumps,2021,Bắc Kạn,4991,(0-1y],5,5,0,0,0,0.0010018032458425166
Mumps,2021,Bắc Kạn,4991,all,117,114,3,0,0,0.023442195952714885
Mumps,2021,Bắc Ninh,22300,(0-1y],524,510,14,0,0,0.02349775784753363
Mumps,2021,Bắc Ninh,22300,all,3193,3025,168,0,0,0.14318385650224216
Mumps,2021,Bến Tre,17997,(0-1y],100,100,0,0,0,0.005556481635828193
Mumps,2021,Bến Tre,17997,all,1595,1572,23,0,0,0.08862588209145969
Mumps,2021,Cao Bằng,8356,(0-1y],8,8,0,0,0,9.573958831977022e-4
Mumps,2021,Cao Bằng,8356,all,156,155,1,0,0,0.018669219722355194
Mumps,2021,Cà Mau,19017,(0-1y],42,41,1,0,0,0.0022085502445180626
Mumps,2021,Cà Mau,19017,all,562,539,23,0,0,0.029552505652836937
Mumps,2021,Cần Thơ,17862,(0-1y],96,96,0,0,0,0.0053745381256298285
Mumps,2021,Cần Thơ,17862,all,1793,1742,51,0,0,0.10038069645056545
Mumps,2021,Gia Lai,28411,(0-1y],32,32,0,0,0,0.0011263243110063003
Mumps,2021,Gia Lai,28411,all,644,629,15,0,0,0.022667276759001796
Mumps,2021,Hà Giang,18368,(0-1y],13,13,0,0,0,7.077526132404182e-4
Mumps,2021,Hà Giang,18368,all,95,93,2,0,0,0.005172038327526132
Mumps,2021,Hà Nam,14567,(0-1y],197,196,1,0,0,0.013523717992723278
Mumps,2021,Hà Nam,14567,all,1411,1348,61,2,0,0.09686277201894694
Mumps,2021,Hà Nội,130055,(0-1y],9768,9729,39,0,0,0.07510668563300142
Mumps,2021,Hà Nội,130055,all,32571,30356,2211,3,1,0.25044019837760945
Mumps,2021,Hà Tĩnh,24059,(0-1y],91,91,0,0,0,0.003782368344486471
Mumps,2021,Hà Tĩnh,24059,all,1957,1844,113,0,0,0.08134170165011015
Mumps,2021,Hưng Yên,21102,(0-1y],870,856,14,0,0,0.041228319590560135
Mumps,2021,Hưng Yên,21102,all,3011,2778,232,1,0,0.14268789688181216
Mumps,2021,Hải Dương,29249,(0-1y],414,414,0,0,0,0.014154330062566242
Mumps,2021,Hải Dương,29249,all,3191,3109,82,0,0,0.10909774693151902
Mumps,2021,Hải Phòng,35427,(0-1y],249,248,1,0,0,0.007028537556101278
Mumps,2021,Hải Phòng,35427,all,3409,3353,56,0,0,0.09622604228413358
Mumps,2021,Hậu Giang,15050,(0-1y],38,38,0,0,0,0.0025249169435215945
Mumps,2021,Hậu Giang,15050,all,508,492,16,0,0,0.03375415282392027
Mumps,2021,Khánh Hòa,24281,(0-1y],148,148,0,0,0,0.00609530085251843
Mumps,2021,Khánh Hòa,24281,all,2370,2314,56,0,0,0.09760718257073432
Mumps,2021,Kiên Giang,30689,(0-1y],100,100,0,0,0,0.0032584965297011957
Mumps,2021,Kiên Giang,30689,all,1256,1233,23,0,0,0.04092671641304702
Mumps,2021,Kon Tum,12354,(0-1y],13,13,0,0,0,0.0010522907560304355
Mumps,2021,Kon Tum,12354,all,199,194,5,0,0,0.01610814311154282
Mumps,2021,Lai Châu,8975,(0-1y],6,6,0,0,0,6.685236768802228e-4
Mumps,2021,Lai Châu,8975,all,85,83,2,0,0,0.00947075208913649
Mumps,2021,Long An,23188,(0-1y],121,120,1,0,0,0.005218216318785579
Mumps,2021,Long An,23188,all,2416,2384,32,0,0,0.10419182335690874
Mumps,2021,Lào Cai,15727,(0-1y],36,36,0,0,0,0.002289057035671139
Mumps,2021,Lào Cai,15727,all,513,512,1,0,0,0.03261906275831373
